GeneA,GeneB,label,PRODE_NICE,Diff_Gene_Eff,source,context_status,show_ppis
EGFR,PRKCE,SL,-0.894773354771642,0.518270967479219,Double KO Screens,LOF,TRUE
EHMT2,GPX1,SL,-1.3614644596881,0.390812299833552,Double KO Screens,LOF,FALSE
EHMT2,NOS2,SL,-1.91450424150369,0.0161221771359955,Double KO Screens,LOF,FALSE
EIF3H,EIF4G2,SL,-1.59862400097044,-0.490598126217748,Double KO Screens,LOF,TRUE
ELP4,FAM98B,SL,-0.336223662152779,0.817601120934996,Double KO Screens,LOF,FALSE
EMC2,FDPS,SL,-2.9267657090047,0.242644684173305,Double KO Screens,LOF,FALSE
EMC4,FDPS,SL,-2.21063613775974,0.428449474306346,Double KO Screens,LOF,FALSE
ENO3,GAPDH,SL,-0.0228092625214903,1.78955826055036,Double KO Screens,LOF,TRUE
ENO3,RPE,SL,-0.13230067560659,1.07399631819213,Double KO Screens,LOF,FALSE
EPHA2,PKLR,SL,-2.52345344519416,0.0884741277252251,Double KO Screens,LOF,FALSE
EPHB2,GRB2,SL,-1.64458879803119,0.874410913683221,Double KO Screens,LOF,FALSE
EPHB2,PLA2G2E,SL,-1.67175756091966,0.00225353467795793,Double KO Screens,LOF,FALSE
EPHB4,PTPRJ,SL,-1.00944582638039,3.0152664702995,Double KO Screens,LOF,FALSE
ERBB2,RRM2,SL,-3.60659221742198,-1.47994710347236,Double KO Screens,LOF,TRUE
ERBB2,SRC,SL,-1.22338955606763,0.24614830626731,Double KO Screens,LOF,TRUE
ERBB2,TOP1,SL,-2.87784984866067,-0.75893796909113,Double KO Screens,LOF,TRUE
ERBB3,NDUFA4L2,SL,-2.70225713469487,-0.11415793376223,Double KO Screens,LOF,FALSE
EXOSC2,SNAPC1,SL,-2.54516809998095,0.077175258403211,Double KO Screens,LOF,FALSE
FBXW7,FEN1,SL,-4.28355925169176,-0.558830751007151,Double KO Screens,LOF,TRUE
FDPS,HUS1,SL,-3.56249512786046,-0.820319516381461,Double KO Screens,LOF,FALSE
FDPS,UBA2,SL,-4.16087783275587,-0.790192408793465,Double KO Screens,LOF,FALSE
FGFR2,GRB2,SL,-0.32188739170975,1.87209570940499,Double KO Screens,LOF,TRUE
FGFR3,FNTA,SL,-0.919288905060459,0.0489555691616607,Double KO Screens,LOF,FALSE
FGFR3,MAP3K4,SL,-1.40626154074247,0.227419849946868,Double KO Screens,LOF,FALSE
FGFR3,POMC,SL,-0.542596326100069,1.1956459885036,Double KO Screens,LOF,FALSE
FGFR3,VHL,SL,-1.74362413040155,-0.501573187441118,Double KO Screens,LOF,FALSE
FH,HUS1,SL,-1.96355928267398,0.318114500688813,Double KO Screens,LOF,FALSE
FIP1L1,TIPIN,SL,-3.16577221935291,-0.04048493105898,Double KO Screens,LOF,FALSE
FNTA,TOP1,SL,-1.54539699216868,0.273566372526242,Double KO Screens,LOF,FALSE
GALK1,ILK,SL,-3.451591484791,-0.937669766133569,Double KO Screens,LOF,FALSE
GALK1,LTC4S,SL,-1.0642357489937,0.215026764982845,Double KO Screens,LOF,FALSE
GAPDH,MDH2,SL,-5.48117504958024,-0.65087898533165,Double KO Screens,LOF,TRUE
GAPDH,PDHX,SL,-0.760618782514837,1.09881986838793,Double KO Screens,LOF,TRUE
GATA3,WEE1,SL,-1.95626795672398,-0.120977836381175,Double KO Screens,LOF,FALSE
GCFC2,PAXBP1,SL,-2.70473783366472,-0.802975464581961,Double KO Screens,LOF,FALSE
GEMIN2,GEMIN4,SL,-4.35200120794295,-1.40807597518653,Double KO Screens,LOF,TRUE
GEMIN4,GTF2H4,SL,-2.32073629013323,0.0184343542178358,Double KO Screens,LOF,FALSE
GOLT1B,LEO1,SL,-0.809420335786367,0.630040587777485,Double KO Screens,LOF,FALSE
GOT1,RPE,SL,-2.01418617992802,0.351400104537635,Double KO Screens,LOF,FALSE
GPI,INPP1,SL,-0.617610740763969,2.23513003340079,Double KO Screens,LOF,FALSE
GPI,MAP2K2,SL,-4.93990987927633,-1.74978758788224,Double KO Screens,LOF,FALSE
GPI,NDUFA4,SL,-4.28822362964395,-0.576198986589573,Double KO Screens,LOF,FALSE
GPI,NDUFB1,SL,-3.49050482536003,1.23024114528067,Double KO Screens,LOF,FALSE
GPI,PIK3CG,SL,-2.49558369689745,0.0330979405824197,Double KO Screens,LOF,FALSE
GPI,PRKCZ,SL,-4.98515704658082,-1.44905970690767,Double KO Screens,LOF,FALSE
GPI,STMN1,SL,-1.56608941395641,-0.173305342818514,Double KO Screens,LOF,FALSE
GRB2,HCK,SL,-1.59216105432001,-0.258734250492201,Double KO Screens,LOF,TRUE
GRB2,IGF1R,SL,-1.40152349360488,0.015772711610345,Double KO Screens,LOF,TRUE
GRB2,LARS2,SL,-2.16800802027546,0.221295325326535,Double KO Screens,LOF,FALSE
GRB2,NPR2,SL,-1.69903669861751,-0.000695147977648469,Double KO Screens,LOF,FALSE
GRB2,PARP1,SL,-1.3583195749303,0.59010879813601,Double KO Screens,LOF,FALSE
GRB2,PIK3CB,SL,-0.39390066928487,1.58846338431715,Double KO Screens,LOF,TRUE
GRB2,PLA2G2E,SL,-0.590511158564149,1.09267761302783,Double KO Screens,LOF,FALSE
GRB2,SLC5A5,SL,-3.66816620869637,-1.3099700664985,Double KO Screens,LOF,FALSE
HDAC2,MAP2K1,SL,-2.5727259507926,0.850390159068646,Double KO Screens,LOF,TRUE
HDAC2,SMARCA4,SL,-3.74354627554825,-0.54060465288839,Double KO Screens,LOF,TRUE
HDAC2,VHL,SL,-2.36544381578763,0.51988542691309,Double KO Screens,LOF,TRUE
HK1,TKT,SL,-1.45467858808567,0.202131525616013,Double KO Screens,LOF,TRUE
HMGA1,TYK2,SL,-2.01338183028942,-0.615257386357162,Double KO Screens,LOF,FALSE
HMGCR,PIK3CD,SL,-1.1043608364455,0.931584105747304,Double KO Screens,LOF,FALSE
HSP90AA1,EEF2,SL,-4.36718163368512,-0.772597552250823,Double KO Screens,LOF,TRUE
HSP90AA1,VHL,SL,-2.28261763929828,0.0377422771190754,Double KO Screens,LOF,TRUE
HSP90AA1,WEE1,SL,-2.10832566638061,0.705190695919822,Double KO Screens,LOF,TRUE
IDH3B,IDH3G,SL,-2.56136881629479,-1.17073992494592,Double KO Screens,LOF,TRUE
IGF1R,MTOR,SL,-1.09742961761904,1.2066657925231,Double KO Screens,LOF,TRUE
IGF1R,PIK3CD,SL,-1.61240210158822,-0.0841083707730963,Double KO Screens,LOF,TRUE
ILK,NPR2,SL,-2.65085608090934,-0.656910194893643,Double KO Screens,LOF,FALSE
ILK,UCK2,SL,-1.79383230141916,-0.15656752887394,Double KO Screens,LOF,FALSE
IMPDH1,EEF2,SL,-2.54738852065284,-0.775116368446217,Double KO Screens,LOF,FALSE
IMPDH1,MTOR,SL,-1.55482381615408,0.758338626830535,Double KO Screens,LOF,FALSE
INPP1,NOS2,SL,-1.18276543631712,0.289173494702642,Double KO Screens,LOF,FALSE
INPP1,PRKCA,SL,-1.17289781490275,-0.0834226261089083,Double KO Screens,LOF,FALSE
INTS5,LEO1,SL,-2.73594945281596,-0.167956939507615,Double KO Screens,LOF,FALSE
JAK2,PIK3R1,SL,-0.782209876355489,0.173520835615421,Double KO Screens,LOF,TRUE
KMT2A,KMT2B,SL,-2.11056428824095,0.235343574416555,Double KO Screens,LOF,TRUE
LARS2,NTRK1,SL,-1.98509668893051,-0.408272253878235,Double KO Screens,LOF,FALSE
LARS2,PFKFB1,SL,-2.51021557388295,-0.824261408385251,Double KO Screens,LOF,FALSE
LARS2,PIK3CD,SL,-1.68297672970745,0.43309597273381,Double KO Screens,LOF,FALSE
LARS2,XIAP,SL,-1.39000807319798,-0.107129850397966,Double KO Screens,LOF,FALSE
LIG1,NAMPT,SL,-1.45261929217988,0.117870885644043,Double KO Screens,LOF,FALSE
LIG1,PARP1,SL,-3.3249516191432,-0.481028866094657,Double KO Screens,LOF,TRUE
MAP2K1,MAP2K2,SL,-2.15281071415191,-0.619875398985367,Double KO Screens,LOF,TRUE
MAP2K1,VHL,SL,-2.02525347325693,-0.251114535862012,Double KO Screens,LOF,FALSE
MAP2K2,EEF2,SL,-1.85470319501434,-0.418330462012612,Double KO Screens,LOF,FALSE
MAP2K2,MAPK3,SL,-0.676141136724139,0.30015342916889,Double KO Screens,LOF,TRUE
MAP2K5,PPP1CC,SL,-2.37420206399475,0.718293361815357,Double KO Screens,LOF,TRUE
MAP2K7,PIK3CD,SL,-1.70336062724728,-0.510796144719553,Double KO Screens,LOF,FALSE
MAP2K7,PRODH,SL,-0.995439948883404,0.669550102934173,Double KO Screens,LOF,FALSE
MAP2K7,PTGIR,SL,-0.975143536627793,0.301168330944034,Double KO Screens,LOF,FALSE
MAP3K10,POMC,SL,-2.66603236418431,-0.715106223521903,Double KO Screens,LOF,FALSE
MAP3K10,SLC5A5,SL,-6.8217558853262,-1.70089802219209,Double KO Screens,LOF,FALSE
MAP3K4,PIK3CB,SL,-2.7733566885088,-1.1506874878993,Double KO Screens,LOF,FALSE
MAP3K8,SLC16A8,SL,-1.96317241403467,0.17253577402728,Double KO Screens,LOF,FALSE
MAPK12,OXT,SL,-1.8251999214412,-0.703699364148549,Double KO Screens,LOF,FALSE
MAPK12,PKLR,SL,-1.67819348907192,0.415270179818026,Double KO Screens,LOF,FALSE
MAPK12,PRKAR1A,SL,-1.96232080833415,0.115590490501104,Double KO Screens,LOF,FALSE
MAPK3,CHEK1,SL,-5.47238570945013,-1.31368220187984,Double KO Screens,LOF,FALSE
MAPK3,EEF2,SL,-0.41199806295952,1.37881279235542,Double KO Screens,LOF,TRUE
MAPK3,HSP90AA1,SL,-4.06814020817167,0.893488286968087,Double KO Screens,LOF,TRUE
MAPK8IP1,MASP2,SL,-0.910009475729348,0.367171098387046,Double KO Screens,LOF,FALSE
MAPKAPK2,PTP4A3,SL,-1.23937530800937,0.569878932464661,Double KO Screens,LOF,FALSE
MAPKAPK2,SPHK2,SL,-2.74854244327334,-0.639414720720775,Double KO Screens,LOF,FALSE
MASTL,PTTG1,SL,-1.39903871181431,-0.164535742697758,Double KO Screens,LOF,TRUE
MCL1,BRCA2,SL,-2.44423366414254,-0.968056507359945,Double KO Screens,LOF,FALSE
MCL1,HSP90AA1,SL,-0.48011060441037,0.283458279594003,Double KO Screens,LOF,TRUE
MCL1,MAP2K2,SL,-0.997778819774825,0.0798302387689113,Double KO Screens,LOF,TRUE
MCL1,MAPK1,SL,-0.230799757157883,1.26522963624431,Double KO Screens,LOF,TRUE
MCL1,MTOR,SL,-1.33814469232052,-0.581777022187232,Double KO Screens,LOF,TRUE
MCL1,PARP2,SL,-0.993907786771747,0.205621185974729,Double KO Screens,LOF,FALSE
MCL1,PIK3CG,SL,-0.593355099207777,0.377530012190873,Double KO Screens,LOF,FALSE
MCL1,PRKAR1A,SL,-0.504995921829042,3.28603513972606,Double KO Screens,LOF,FALSE
ME1,PGK1,SL,-2.57849526808441,0.249913413577252,Double KO Screens,LOF,TRUE
MED1,MED14,SL,-2.6941646024514,-0.656433400131409,Double KO Screens,LOF,TRUE
MED1,MED23,SL,-0.943520893614319,1.16884575264259,Double KO Screens,LOF,TRUE
MED1,MED24,SL,-2.42351770926345,0.147822676328895,Double KO Screens,LOF,TRUE
MED23,TIMELESS,SL,-3.39724258820969,-1.36209032599425,Double KO Screens,LOF,FALSE
MET,VHL,SL,-1.19590986029929,0.242276119507959,Double KO Screens,LOF,FALSE
METAP2,PDCD7,SL,-1.61869969659788,0.10743765781028,Double KO Screens,LOF,FALSE
METAP2,RPL36A,SL,-4.70016182097496,-0.628280738144939,Double KO Screens,LOF,TRUE
METAP2,ZMAT5,SL,-0.933636343497423,0.889788373413292,Double KO Screens,LOF,FALSE
METTL17,RAE1,SL,-3.08390772996602,-0.337333630886148,Double KO Screens,LOF,FALSE
MFAP1,NUTF2,SL,-1.62436993711845,-0.279589746322577,Double KO Screens,LOF,FALSE
MMP14,NPR1,SL,-1.60305070007189,0.088660545706003,Double KO Screens,LOF,FALSE
MRPL13,MTBP,SL,-2.18678526148481,0.605973140432287,Double KO Screens,LOF,TRUE
MRPL22,TAZ,SL,-1.4330281598129,-0.472721740028063,Double KO Screens,LOF,FALSE
MST1R,PRKCA,SL,-2.02080772440842,-0.664410495299268,Double KO Screens,LOF,FALSE
MTOR,PDGFRA,SL,-1.57495391328769,0.438411026774584,Double KO Screens,LOF,TRUE
MTOR,SMAD4,SL,-3.18970745449181,-0.771315635449882,Double KO Screens,LOF,TRUE
MTOR,TOP1,SL,-2.86925514007036,-0.468369830497315,Double KO Screens,LOF,FALSE
NAGK,PIK3CD,SL,-1.19759530766682,0.145710031976052,Double KO Screens,LOF,FALSE
NAMPT,TXN,SL,-2.28464457683598,0.38118898701895,Double KO Screens,LOF,FALSE
NAMPT,XPO1,SL,-1.10435688805005,0.598901895823448,Double KO Screens,LOF,FALSE
NOL9,XRN2,SL,-2.56633978080532,0.591666101122694,Double KO Screens,LOF,TRUE
NOP58,ZNHIT6,SL,-2.39683890437116,-0.230869126663019,Double KO Screens,LOF,TRUE
NPEPPS,TK1,SL,-3.09151739134983,0.524561799807117,Double KO Screens,LOF,FALSE
NPR2,SLC5A5,SL,-2.42459667607639,-0.579807084183386,Double KO Screens,LOF,FALSE
NT5M,PIK3CD,SL,-0.477887020140241,0.747482649090582,Double KO Screens,LOF,FALSE
NT5M,TK1,SL,-0.351333118164855,1.97001784834433,Double KO Screens,LOF,TRUE
NUBP1,TAF2,SL,-3.21979138734886,0.487078291841362,Double KO Screens,LOF,FALSE
NUP43,YTHDC1,SL,-2.46038387889917,-0.670405256281326,Double KO Screens,LOF,TRUE
NUP54,PELO,SL,-2.75967314053512,0.193860463816449,Double KO Screens,LOF,FALSE
NUP54,TIMELESS,SL,-5.25942577793704,-1.12085327796763,Double KO Screens,LOF,FALSE
PAFAH1B1,ZNF574,SL,-3.25970000037648,-1.23975193158066,Double KO Screens,LOF,FALSE
PARP1,MAPK1,SL,-1.47842663710288,0.207117414626738,Double KO Screens,LOF,TRUE
PARP1,MTOR,SL,-2.8516436947545,-0.812785009247865,Double KO Screens,LOF,TRUE
PARP1,PARP2,SL,-0.788939074796442,0.359679594412596,Double KO Screens,LOF,TRUE
PARP1,RAD21,SL,-2.97022774977316,-0.286672752676845,Double KO Screens,LOF,TRUE
PARP1,RRM2,SL,-1.9250844369184,0.985630546627121,Double KO Screens,LOF,TRUE
PARP1,STAG3,SL,-0.72301277402407,1.22550904852439,Double KO Screens,LOF,FALSE
PARP1,WEE1,SL,-1.41652581886071,0.432187433693157,Double KO Screens,LOF,TRUE
PARP2,HSP90AA1,SL,-2.44439623975423,2.35887275148324,Double KO Screens,LOF,FALSE
PARP2,MAP2K2,SL,-1.02590680973816,0.091113979277475,Double KO Screens,LOF,FALSE
PARP2,MTOR,SL,-2.80839861714228,-0.485703964687987,Double KO Screens,LOF,FALSE
PARP2,RAD21,SL,-1.09000756005117,0.45404244860023,Double KO Screens,LOF,TRUE
PARP2,STAG3,SL,-0.253094171184676,1.16173449356851,Double KO Screens,LOF,FALSE
PFKM,PGD,SL,-2.95596305974593,-1.12058548517557,Double KO Screens,LOF,TRUE
PFKP,PGD,SL,-2.9168827709169,-0.164578752929529,Double KO Screens,LOF,TRUE
PIK3C2B,PIK3CD,SL,-1.42101755825634,0.14974634944536,Double KO Screens,LOF,TRUE
PIK3C2B,POMC,SL,-1.65998581362708,-0.25520385893074,Double KO Screens,LOF,FALSE
PIK3C2B,SLC16A8,SL,-1.47360782294618,0.811202858436359,Double KO Screens,LOF,FALSE
PIK3C2B,XPO1,SL,-2.28377121567336,0.42976831433172,Double KO Screens,LOF,FALSE
PIK3CA,PIK3CD,SL,-0.550553556248987,0.520826906033495,Double KO Screens,LOF,TRUE
PIK3CA,RRM2,SL,-1.41151166016167,-0.558496817376363,Double KO Screens,LOF,FALSE
PIK3CA,XPO1,SL,-2.324906121682,1.81539619802376,Double KO Screens,LOF,FALSE
PIK3CB,TK1,SL,-2.32471268864869,-0.711729249803811,Double KO Screens,LOF,FALSE
PIK3CD,PIK3CG,SL,-0.879445883647904,-0.215227313602106,Double KO Screens,LOF,TRUE
PIK3CD,PIM2,SL,-3.57826380142787,-0.216134485661302,Double KO Screens,LOF,FALSE
PIK3CD,PRODH,SL,-2.68760063910559,-0.500502302305793,Double KO Screens,LOF,FALSE
PIK3CD,PTPRZ1,SL,-5.31056675509894,-2.25309676296676,Double KO Screens,LOF,FALSE
PIK3R1,VHL,SL,-1.70583240437829,0.877444197717823,Double KO Screens,LOF,FALSE
PIK3R1,WEE1,SL,-1.47118799125418,-0.301708757069097,Double KO Screens,LOF,FALSE
PIM1,PIM2,SL,-0.322937769707243,1.39945787675703,Double KO Screens,LOF,TRUE
PITRM1,PMPCB,SL,-6.21280655288428,-1.63614686857382,Double KO Screens,LOF,TRUE
PPP1CC,TYK2,SL,-5.20581953255495,-2.59045353693311,Double KO Screens,LOF,FALSE
PRKAA1,RPS6KA2,SL,-1.46365533538352,0.377986591691899,Double KO Screens,LOF,FALSE
PRKAR1A,SPHK2,SL,-1.85465621920406,-0.227351521418262,Double KO Screens,LOF,FALSE
PRKCZ,TK1,SL,-4.40174657618923,-0.714112714185866,Double KO Screens,LOF,FALSE
PRODH,TK1,SL,-0.462429184477044,0.483446429589873,Double KO Screens,LOF,FALSE
PRSS8,SPHK1,SL,-0.173233408821878,1.92566321987177,Double KO Screens,LOF,FALSE
PRSS8,SRC,SL,-2.08752751897331,0.273268213071418,Double KO Screens,LOF,FALSE
PSMD1,WDR61,SL,-2.28743721273554,-0.258414061902981,Double KO Screens,LOF,FALSE
PTEN,VHL,SL,-2.47464460933425,0.0524523974999018,Double KO Screens,LOF,TRUE
PTK6,TK1,SL,-2.62955519747069,-0.727140366520131,Double KO Screens,LOF,FALSE
PTPRJ,RELA,SL,-1.93920581355977,2.38600310953108,Double KO Screens,LOF,FALSE
PTPRJ,RPS6KA4,SL,-0.314651982472117,2.32984069929129,Double KO Screens,LOF,FALSE
PTTG1,SRSF7,SL,-2.36756465311015,0.329524498925403,Double KO Screens,LOF,FALSE
RANBP17,XPO7,SL,-1.96036251066198,-0.0492858017765799,Double KO Screens,LOF,TRUE
RB1,SKP2,SL,-6.43277586896507,-2.568217095002,Double KO Screens,LOF,TRUE
RBBP8,TIPIN,SL,-1.35300810536116,-0.529610799923592,Double KO Screens,LOF,FALSE
RHPN1,RHPN2,SL,-1.55714437708663,1.2291065196965,Double KO Screens,LOF,TRUE
ROR1,SMARCB1,SL,-1.79415897238533,0.758296937617108,Double KO Screens,LOF,FALSE
ROR1,TOP1,SL,-2.18270029716918,-0.0317995181529245,Double KO Screens,LOF,FALSE
ROR1,VHL,SL,-1.61723754375757,-0.200483405617734,Double KO Screens,LOF,FALSE
RPS6KB1,RRM2,SL,-2.15996568561613,0.0378131099157824,Double KO Screens,LOF,FALSE
RPS6KB1,VHL,SL,-4.42281004982323,-0.85349142416429,Double KO Screens,LOF,FALSE
RRAGC,RRAGD,SL,-2.95037433493155,-0.302642467852098,Double KO Screens,LOF,TRUE
RRM2,VHL,SL,-2.23978680533249,-0.352145941351914,Double KO Screens,LOF,FALSE
RRM2,WEE1,SL,-1.64956695954693,-0.134344304105864,Double KO Screens,LOF,TRUE
SCO1,SCO2,SL,-3.24776621465016,-0.794952334312809,Double KO Screens,LOF,TRUE
SCYL1,VPS4A,SL,-2.02940336536257,0.429581915097742,Double KO Screens,LOF,FALSE
SEPHS1,SEPHS2,SL,-7.70633805048912,-1.74632746548975,Double KO Screens,LOF,TRUE
SKA3,TRA2B,SL,-3.29073022308352,0.30853746582456,Double KO Screens,LOF,FALSE
SKA3,ZNF574,SL,-0.110681380608326,1.64407873317803,Double KO Screens,LOF,FALSE
SMAD4,WEE1,SL,-1.84905776145078,0.18300684182748,Double KO Screens,LOF,TRUE
SMARCA2,SMARCA4,SL,-3.49884643761517,-1.41266520926452,Double KO Screens,LOF,TRUE
SMARCA4,SMARCB1,SL,-1.5055185869713,0.31391452016618,Double KO Screens,LOF,TRUE
SMC5,UBA2,SL,-2.46384829143557,-0.507282031927384,Double KO Screens,LOF,TRUE
