gene	Estimate	Std..Error	t.value	Pr...t..	ctrl_mean	case_mean	ctrl_sd	case_sd	ctrl_n	case_n	rra_score	rra_p	rra_fdr	u_gene	u_neig	NICE_score
VWA3B	0.0159855486432687	0.0441560843830647	0.362023690882331	0.72050249048089	-0.0827891713448448	-0.0458400948941492	0.0860276884291856	0.139585045223007	22	8	0.158466512488173	0.652852847629459	0.959708912381624	0.585627624825012	0.680261315912273	-0.920349410433157
VWA5B2	0.0378023203098883	0.0302953757026914	1.24779176468605	0.224145162487649	-0.0513895718233827	-0.0279244869233023	0.0616366201424429	0.0821520233630539	22	8	0.0784916914751275	0.412779105050408	0.818303073194287	0.826411572561829	0.50443303779748	-0.874982535525112
VWA8	-0.0366226530956445	0.0324265932143576	-1.12940181083929	0.269890750343886	-0.0543419786507024	-0.0953346568460099	0.0723800406525985	0.0639383426022104	22	8	0.891479558272371	0.998942003404003	0.999711429236435	0.171255249650023	0.996453569762016	-1.76815288114838
VWCE	-0.0399371841312328	0.034909024103733	-1.14403610976229	0.263891267758772	-0.0787446195162536	-0.11494220298448	0.0836543154284738	0.0720259073174395	22	8	0.0108143481021479	0.0575413872213421	0.320740621618263	0.169015398973402	0.179374708352776	-3.4960437684017
WAC	0.012914959530237	0.106052770671344	0.121778615009128	0.904088276499586	-0.485144419411324	-0.472239295176117	0.204294321623074	0.281599715966365	22	8	0.054745167302064	0.47834165536553	0.863654283042253	0.506859542697154	0.553523098460103	-1.27097314594178
WARS2	0.119963251905146	0.0604835691627209	1.98340232836467	0.0588765786251345	-0.479658288144767	-0.321951651847147	0.13875579796527	0.129788449577479	22	8	0.169140189790014	0.767208339952152	0.999455265512688	0.941017265515632	0.767335510965936	-0.325624931964316
WASF2	-0.0477242073535727	0.0379305869149136	-1.25819849454553	0.220423473220443	-0.259220688696472	-0.314169026159947	0.091180960140531	0.127669249317094	22	8	0.0332942006817675	0.357363819943513	0.774115898355245	0.147643490433971	0.461502566495567	-2.68622242343094
WASF3	0.0328316760048964	0.0346763972626922	0.946801819006138	0.353175933506523	-0.0182677080467816	-0.044869591068264	0.0888767772605858	0.157117250595211	22	8	0.358760674377593	0.948821381472013	0.999711429236435	0.762109192720485	0.92832477834811	-0.34603906678342
WASL	0.00172516648901776	0.0474399178064846	0.0363652925381323	0.971291873323326	-0.130590892251762	-0.137746290482107	0.105298087654389	0.10093548141852	22	8	0.0210722545059207	0.314812680871399	0.738977831960891	0.480167988800747	0.425898273448437	-1.58717401559027
WBP1	-0.027376387682936	0.0582556678157318	-0.469935179003185	0.64264341291562	-0.560942571203286	-0.656958106638828	0.132892016237879	0.304506062046237	22	8	0.0348237970763944	0.170498699200501	0.561430105080938	0.327018198786748	0.303686420905273	-2.30949907598009
WBP11	-0.171383395945534	0.126564748910461	-1.35411635088677	0.188313177552675	-1.23765176178204	-1.3373032655556	0.319657376521667	0.227568723833188	22	8	4.30572541285494e-09	1.09277662648021e-06	0.000124564910135483	0.132337844143724	0.00877274848343444	-6.75850232645328
WBP1L	-0.0286776504692798	0.0398367536066304	-0.719879203824147	0.478551952261416	-0.0850001732620005	-0.0734160678707269	0.0880737774138465	0.137119638343466	22	8	0.0244502128016751	0.168658375323465	0.558879615760085	0.261782547830145	0.301633224451703	-2.53878457821757
WBP2	-0.0268834115430113	0.0426620616834919	-0.630147969464255	0.534552072132429	-0.0575530116532745	-0.0742558065109684	0.0709196239447561	0.135040698907331	22	8	0.00524854013735719	0.0556854007240795	0.315530972373618	0.282874475034998	0.176434904339711	-2.99755531542656
WBP2NL	-0.0780245694277896	0.0332723102217277	-2.3450301138644	0.0276283667768962	-0.0156627832530277	-0.0956291352016715	0.0543597421449269	0.110185656287681	22	8	0.0352962748492224	0.185382799827754	0.585779032779234	0.0345310312645824	0.316472235184321	-4.51641666805145
WBP4	-0.0573179372899254	0.0365537238215242	-1.56804646141618	0.12996192877249	-0.232988998914635	-0.261203880891146	0.108025245641992	0.130701383303989	22	8	8.33210858007317e-09	1.76431682545604e-06	0.000167531255357063	0.10237984134391	0.0104526364909006	-6.83996648424503
WDFY2	-0.0414359337775045	0.0298650600497293	-1.38743848860535	0.178057616981947	-0.00896460694715149	-0.0204191874035257	0.0509238814175704	0.121620915197554	22	8	0.00148712248123135	0.0256131721496241	0.202393170784087	0.127858142790481	0.126551563229118	-4.12393932849284
WDFY3	-0.00077246496067247	0.0371254479788636	-0.0208068859158885	0.983571726967419	-0.00490217469539386	0.0117012766726744	0.0864634450634521	0.0941668711848093	22	8	0.0237772481896233	0.276661771216878	0.699799747185249	0.458516098926738	0.395333644423705	-1.70778507692541
WDHD1	0.255116792608979	0.150052337728077	1.70018539178842	0.102021262569781	-1.22460253189839	-0.894709145220187	0.311336013932128	0.395801792948696	22	8	0.0382006419770656	0.456575445222027	0.850818416618091	0.909472701819879	0.536630891273915	-0.717335070082298
WDPCP	0.00702822717045424	0.0299877946307624	0.234369591261788	0.816685953240542	-0.0904393300532932	-0.0956679533323679	0.0562189578967543	0.122298459802501	22	8	0.0232727484246719	0.195802620498052	0.601153317660926	0.543070461969202	0.325711619225385	-1.73225909596221
WDR1	0.00545343571285003	0.194480892927462	0.0280409845448626	0.977861334251663	-0.596533896092925	-0.577659448848523	0.405403078277934	0.507501029267957	22	8	0.193781515341092	0.859416596479164	0.999711429236435	0.477181521231918	0.841343910405973	-0.912613085097938
WDR12	0.317357940877322	0.101498839129871	3.12671498115612	0.00458369217146427	-1.48463544093864	-1.1931417636912	0.255184519841207	0.260822861755506	22	8	0.568611619073212	0.997717003531432	0.999711429236435	0.99113392440504	0.990573961735884	-0.0183763576315847
WDR18	0.28485620052329	0.157357230440678	1.81025174201117	0.0827963498880653	-0.924662954891116	-0.727436574899742	0.369204211703895	0.421812270285156	22	8	0.108936277946989	0.775655329740921	0.999711429236435	0.923191787214186	0.7740550629958	-0.336030546367721
WDR19	0.0191671506482916	0.0334077585917322	0.573733511503378	0.571486143108516	-0.00880212159357879	0.0125533365296448	0.0980122654149266	0.0537277170098777	22	8	0.0141127022497118	0.167019877126806	0.557684045394605	0.656369575361643	0.299486700886608	-1.62671653839748
WDR20	0.00863076520858417	0.0379997562318534	0.22712685723361	0.822248692698685	-0.0142193238018366	-0.026399230935251	0.080536946700594	0.107635604629661	22	8	0.147062613064777	0.559398510380076	0.914549136210332	0.541110592627158	0.611665888940737	-1.10570067707499
WDR24	-0.0152480116462402	0.106484669336522	-0.14319443109742	0.887332106821264	-0.547297658072255	-0.621499770882151	0.2581812642588	0.181755709407203	22	8	0.047182128573444	0.35215431781572	0.768812859697522	0.421931871208586	0.458049463369109	-1.64368952268995
WDR25	-0.195084572038827	0.0973887289703823	-2.00315348707504	0.0565783144249704	-0.548035744653908	-0.709672082570424	0.187999312444941	0.273003010209179	22	8	7.62823816628315e-08	7.29978738876886e-06	0.000511223672357244	0.0562762482501167	0.0142790480634624	-7.12644469769573
WDR26	-0.391183867886028	0.107901026067929	-3.62539525471945	0.00134954076746546	-0.474159139266535	-0.819596080462343	0.290720779332453	0.390767563728329	22	8	0.00116897571680533	0.0184143110427419	0.165112420772368	0.00475968268782081	0.111525898273448	-7.54107271872542
WDR3	0.229187898842544	0.0795527448176621	2.88095526267323	0.00821961085771027	-1.09933650087455	-0.87419489496003	0.197421066739702	0.149599521979393	22	8	0.655034081275194	0.99858128346894	0.999711429236435	0.985534297713486	0.99225384974335	-0.0223476581620211
WDR33	-0.0363543885793864	0.0604987905904077	-0.600910997139015	0.55353267828182	-1.41162317929868	-1.39704847704813	0.15889886827077	0.212424416222591	22	8	5.97201721333265e-09	1.65276214827231e-06	0.000163749691178558	0.291647223518432	0.00989267382174522	-5.84817115953279
WDR35	0.0202350989567161	0.0319382842021786	0.633568754934427	0.532354319244978	-0.0154633288264465	-0.00694029395158847	0.0669677223625794	0.0829279969440345	22	8	0.05060242950088	0.398829878741554	0.806060407319613	0.673915072328511	0.494540363975735	-1.09877768687141
WDR36	-0.0404740270044473	0.0488997424476512	-0.827694073190184	0.415998499447811	-0.672885728209998	-0.726998893556233	0.123037657133409	0.110822811988347	22	8	0.66148908230485	0.998660272634126	0.999711429236435	0.236304246383574	0.993373775081661	-1.44928340045371
WDR38	0.0423335930347551	0.026228259871086	1.61404505075167	0.119590183963284	-0.0998709333131134	-0.0772009197756317	0.0620190058779066	0.0839805298888908	22	8	0.370340255625384	0.93491638504982	0.999711429236435	0.895846943537098	0.912365842277181	-0.201699929040441
WDR4	0.0206129349941751	0.0368810220381955	0.558903573030799	0.581405650241986	-0.102458878770958	-0.0618968642814353	0.0876665122081809	0.0828777588584137	22	8	0.168353806810737	0.845880712192368	0.999711429236435	0.652169855342977	0.83163789080728	-0.611808396948688
WDR41	-0.0230932307426718	0.0279062650480367	-0.827528538947081	0.416090447976016	-0.0716807943527795	-0.0808880055756467	0.0523827099316805	0.0959415461164497	22	8	0.318844144635969	0.894684739991514	0.999711429236435	0.236490900606626	0.875128324778348	-1.57523029351465
WDR43	5.68757949820051e-05	0.0984680048200066	0.000577606859060164	0.999543910805111	-2.01796981943288	-2.11048762276317	0.25609290451957	0.256306790334939	22	8	0.664274947506244	0.998597601179099	0.999711429236435	0.467475501633224	0.992347176854876	-0.768090590806652
WDR44	-0.095110970525186	0.0463117502918395	-2.05371142152546	0.0510533212069605	-0.158177194088308	-0.265489635569386	0.114851324100378	0.146313704212955	22	8	0.0107893708799349	0.103586030504022	0.44361483487234	0.0519832011199253	0.233504433037797	-4.41138888486121
WDR45	0.00633930290046592	0.0492923136949372	0.128606316589214	0.898740821940622	-0.0661076770553958	-0.0628789395069751	0.119822679990944	0.0878292196322684	22	8	0.51420831204456	0.972943654570782	0.999711429236435	0.509846010265982	0.955296313579095	-0.719380250139958
WDR45B	0.00860591998266167	0.0348050178866828	0.24726089814637	0.806809299775778	-0.0723894593611102	-0.0552326707274491	0.0734708671348144	0.0846929475111823	22	8	0.22932657127181	0.845668508828259	0.999711429236435	0.546896873541764	0.831451236584228	-0.788077652523653
WDR46	-0.0879145385494237	0.0887982662365089	-0.990047917323842	0.332027970178784	-1.13058924464419	-1.33403735520345	0.256790487989148	0.374400624251876	22	8	0.396154751891635	0.985799791844571	0.999711429236435	0.199533364442371	0.971535230984601	-1.64065156262135
WDR47	0.111814253988139	0.0421081477267483	2.65540661426699	0.0138486821052286	-0.154621819363941	-0.0612360616588872	0.102295393539282	0.0833455632898741	22	8	0.0618527380591422	0.386743984456872	0.796687878606113	0.979188054129725	0.485394307046197	-0.743825281055518
WDR48	0.106718751991811	0.0920520752229275	1.15933021317949	0.25772643897433	-0.390399922574603	-0.358413248591084	0.22257388202732	0.273246424048009	22	8	0.233664798241454	0.908664102754936	0.999711429236435	0.808586094260383	0.888100793280448	-0.33113815571168
WDR5	0.0475523126623069	0.14546193868575	0.326905533447048	0.746573382361901	-1.52879144496831	-1.58542248276935	0.338041116037063	0.333304365156701	22	8	0.00267513134624398	0.0717295751136927	0.362322297704696	0.574428371441904	0.19794680354643	-2.17413682263212
WDR53	0.0630308383740796	0.0560111293567678	1.12532703942817	0.271578824891439	-0.0580317568210538	0.00501722610353633	0.130865676555497	0.0735384632526124	22	8	0.0972091630387509	0.484831457163866	0.869472202977174	0.801773215118992	0.55744283714419	-0.805324800444992
WDR54	0.00236241615011222	0.0380348979797638	0.0621118045687706	0.950988180143974	-0.185662321019689	-0.221514993653776	0.0879831489773134	0.130375046845289	22	8	0.26125957889231	0.752186882577573	0.99693911375975	0.488847410172655	0.75426971535231	-0.997710145109279
WDR55	0.30546198486619	0.113104553881306	2.70070456390949	0.012486495650161	-1.07575629336378	-0.73894432158351	0.261012468508253	0.291514448492641	22	8	0.376384980628784	0.951950000535244	0.999711429236435	0.980121325244984	0.932804479701353	-0.0896385746830498
WDR59	0.0367299038161814	0.0776185609891663	0.473210316554413	0.640338911246131	-0.188341898518461	-0.137290111805015	0.162411395600544	0.214383770671026	22	8	0.0619328896350308	0.515882841319579	0.88926715648959	0.62389174055063	0.580121325244984	-1.01629643423183
WDR5B	0.00817349117161284	0.0423233838058813	0.193119983248528	0.848490016754692	-0.117387785517153	-0.0859318656684216	0.0916665433716418	0.103261295384218	22	8	0.0321574375370085	0.232677243982445	0.646603438554091	0.530937937470835	0.359776014932338	-1.65538376506728
WDR6	-0.0117090699052235	0.0573603962338012	-0.204131607764654	0.83997177202289	-0.0962985098761148	-0.0892342029799882	0.13970468587751	0.107491553188499	22	8	0.380266748071402	0.959722884953134	0.999711429236435	0.401306579561363	0.942043863742417	-0.972733047233493
